order_id,order_date,ship_date,customer_name,segment,country,city,state,region,category,sub_category,product_name,sales,quantity,discount,profit
ORD00171,2023-04-29,2023-05-04,Robert Brooks,Consumer,India,Surat,Gujarat,North,Furniture,Bookshelf,Bookshelf Lite,2338.77,5,0.22,182.84
ORD00172,2023-05-04,2023-05-05,Heather Lloyd,Consumer,India,Delhi,Delhi,West,Furniture,Chair,Chair Lite,4931.38,8,0.01,414.19
ORD00173,2023-06-14,2023-06-20,Aaron Kline,Consumer,India,Surat,Karnataka,South,Furniture,Desk,Desk Plus,4822.51,9,0.04,1384.68
ORD00174,2024-09-03,2024-09-07,Shirley Smith,Consumer,India,Surat,Karnataka,East,Technology,Laptop,Laptop Plus,3383.82,9,0.13,239.15
ORD00175,2023-08-20,2023-08-21,Jose Graves,Consumer,India,Surat,Maharashtra,North,Furniture,Table,Table Pro,4056.92,7,0.18,1303.52
ORD00176,2025-07-03,2025-07-08,Amy Horn,Corporate,India,Surat,Maharashtra,North,Office Supplies,Pen,Pen Plus,3376.52,1,0.07,-270.44
ORD00177,2024-04-24,2024-05-01,Taylor Reyes,Home Office,India,Mumbai,Maharashtra,East,Office Supplies,Paper,Paper Plus,4586.17,10,0.1,775.35
ORD00178,2024-03-28,2024-04-01,Lisa Shepherd,Home Office,India,Surat,Karnataka,West,Office Supplies,File,File Pro,1537.48,1,0.17,255.61
ORD00179,2025-12-10,2025-12-13,Jennifer Smith,Home Office,India,Delhi,Maharashtra,South,Furniture,Desk,Desk Max,3496.73,7,0.04,242.7
ORD00180,2025-08-06,2025-08-07,Jennifer Stephenson PhD,Consumer,India,Mumbai,Maharashtra,East,Office Supplies,Notebook,Notebook Pro,2833.81,7,0.17,-112.38
ORD00181,2023-07-09,2023-07-14,Veronica Myers,Home Office,India,Bangalore,Gujarat,North,Furniture,Sofa,Sofa Plus,3636.69,4,0.02,253.57
ORD00182,2024-03-20,2024-03-24,Ryan Gonzalez,Consumer,India,Surat,Gujarat,West,Office Supplies,File,File Plus,1084.0,6,0.09,335.01
ORD00183,2024-02-23,2024-02-27,David Miller,Corporate,India,Bangalore,Delhi,East,Office Supplies,File,File Max,4579.88,9,0.1,125.38
ORD00184,2025-10-15,2025-10-19,Jennifer Briggs,Consumer,India,Mumbai,Delhi,West,Furniture,Bookshelf,Bookshelf Pro,538.11,8,0.23,23.73
ORD00185,2023-10-26,2023-10-27,Mr. William Savage DDS,Consumer,India,Surat,Delhi,South,Office Supplies,Notebook,Notebook Lite,1340.83,10,0.17,117.87
ORD00186,2025-10-19,2025-10-24,Kayla Kelly MD,Home Office,India,Delhi,Karnataka,South,Office Supplies,Notebook,Notebook Max,3290.31,6,0.08,887.45
ORD00187,2025-09-27,2025-09-29,Melissa Anderson,Home Office,India,Ahmedabad,Gujarat,North,Technology,Mouse,Mouse Pro,4588.65,9,0.3,1517.73
ORD00188,2024-04-18,2024-04-19,Anthony Kim,Consumer,India,Bangalore,Karnataka,West,Furniture,Table,Table Pro,3550.49,1,0.07,373.53
ORD00189,2025-04-22,2025-04-23,Lindsay Forbes,Home Office,India,Delhi,Maharashtra,North,Technology,Printer,Printer Pro,132.79,5,0.16,3.85
ORD00190,2024-05-08,2024-05-10,Thomas Mcdonald,Corporate,India,Ahmedabad,Delhi,West,Office Supplies,Notebook,Notebook Lite,3117.92,5,0.24,63.28
ORD00191,2024-04-07,2024-04-10,Mrs. Kelsey Wright DDS,Consumer,India,Ahmedabad,Karnataka,West,Office Supplies,Notebook,Notebook Lite,3436.01,2,0.2,983.38
ORD00192,2023-04-25,2023-05-01,Ryan Avila,Home Office,India,Mumbai,Gujarat,North,Office Supplies,Stapler,Stapler Plus,96.78,3,0.02,27.14
ORD00193,2025-08-31,2025-09-03,Lori Walters,Home Office,India,Bangalore,Gujarat,South,Technology,Printer,Printer Max,280.48,2,0.21,7.34
ORD00194,2023-10-23,2023-10-30,Brian Smith,Home Office,India,Surat,Karnataka,East,Technology,Mouse,Mouse Lite,4112.42,7,0.28,142.6
ORD00195,2023-06-10,2023-06-15,Taylor Newton,Consumer,India,Mumbai,Karnataka,East,Office Supplies,Notebook,Notebook Pro,3740.01,6,0.02,361.62
ORD00196,2025-07-11,2025-07-15,Lauren Ponce,Home Office,India,Bangalore,Karnataka,North,Office Supplies,Paper,Paper Max,1179.29,9,0.28,111.24
ORD00197,2023-06-18,2023-06-21,Christina Johnson,Consumer,India,Ahmedabad,Gujarat,East,Technology,Laptop,Laptop Lite,813.39,3,0.22,34.57
ORD00198,2023-07-29,2023-07-31,Brandon Ramirez,Corporate,India,Ahmedabad,Gujarat,North,Furniture,Sofa,Sofa Max,482.12,7,0.13,72.14
ORD00199,2024-10-26,2024-11-02,Mrs. Samantha Michael DDS,Home Office,India,Bangalore,Maharashtra,South,Office Supplies,Pen,Pen Lite,1956.93,5,0.12,490.46
ORD00200,2024-07-04,2024-07-07,Cody Weaver,Corporate,India,Mumbai,Karnataka,North,Technology,Mouse,Mouse Max,1378.61,3,0.02,131.8
ORD00201,2025-10-12,2025-10-17,Christopher Gomez,Corporate,India,Mumbai,Karnataka,East,Furniture,Table,Table Lite,3102.51,8,0.03,115.09
ORD00202,2023-10-06,2023-10-09,Bryan Tucker,Corporate,India,Mumbai,Delhi,West,Furniture,Desk,Desk Plus,1637.29,4,0.14,-32.85
ORD00203,2024-07-28,2024-08-04,Stephanie Craig,Home Office,India,Bangalore,Maharashtra,North,Furniture,Desk,Desk Lite,3940.04,6,0.03,605.71
ORD00204,2025-06-16,2025-06-23,Stephen Hanson,Corporate,India,Delhi,Maharashtra,East,Office Supplies,Notebook,Notebook Plus,1492.09,2,0.25,385.03
ORD00205,2025-05-16,2025-05-23,Michael Kramer,Corporate,India,Bangalore,Karnataka,North,Furniture,Table,Table Max,1916.1,8,0.3,221.61
ORD00206,2023-06-24,2023-06-25,Brandon Brady,Home Office,India,Delhi,Delhi,West,Office Supplies,File,File Pro,3856.32,6,0.05,677.57
ORD00207,2024-06-13,2024-06-15,Taylor Green,Consumer,India,Delhi,Delhi,West,Technology,Laptop,Laptop Lite,2577.85,9,0.17,539.93
ORD00208,2025-10-21,2025-10-23,Emily Anderson,Consumer,India,Ahmedabad,Maharashtra,East,Office Supplies,File,File Max,1757.59,1,0.14,57.9
ORD00209,2024-02-28,2024-03-04,Sherry Newman,Corporate,India,Mumbai,Gujarat,East,Furniture,Desk,Desk Pro,2440.48,8,0.03,548.86
ORD00210,2023-02-16,2023-02-23,Ariel Jensen,Home Office,India,Surat,Maharashtra,South,Office Supplies,Pen,Pen Max,1748.24,2,0.2,-45.53
ORD00211,2025-08-04,2025-08-06,Felicia Mclaughlin,Corporate,India,Ahmedabad,Maharashtra,West,Office Supplies,Stapler,Stapler Lite,3998.89,3,0.06,782.94
ORD00212,2024-03-15,2024-03-17,Matthew Carter,Home Office,India,Surat,Delhi,East,Furniture,Chair,Chair Plus,1427.81,2,0.17,370.91
ORD00213,2024-06-21,2024-06-27,George Bond,Corporate,India,Bangalore,Karnataka,North,Furniture,Chair,Chair Max,4320.05,9,0.29,177.26
ORD00214,2023-12-20,2023-12-27,Stephanie Campbell,Home Office,India,Surat,Delhi,North,Furniture,Desk,Desk Plus,3384.26,5,0.28,560.35
ORD00215,2024-01-10,2024-01-13,Barbara Thompson,Home Office,India,Delhi,Karnataka,South,Furniture,Chair,Chair Lite,3482.51,9,0.12,586.43
ORD00216,2023-12-21,2023-12-26,Leah Smith,Corporate,India,Bangalore,Gujarat,East,Office Supplies,File,File Pro,875.98,5,0.04,36.41
ORD00217,2024-02-04,2024-02-11,Megan Nelson,Home Office,India,Delhi,Karnataka,West,Furniture,Table,Table Lite,1950.52,9,0.15,239.4
ORD00218,2023-03-05,2023-03-12,Carl Pitts,Corporate,India,Surat,Karnataka,West,Technology,Laptop,Laptop Pro,3817.23,5,0.01,4.5
ORD00219,2024-07-02,2024-07-09,Meghan Little,Home Office,India,Delhi,Maharashtra,West,Office Supplies,Pen,Pen Pro,2738.38,6,0.16,658.73
ORD00220,2024-09-01,2024-09-08,Heather Reilly,Consumer,India,Delhi,Gujarat,South,Office Supplies,Notebook,Notebook Plus,4996.6,8,0.08,1438.97
ORD00221,2024-12-19,2024-12-26,Sharon Davis,Consumer,India,Surat,Gujarat,East,Office Supplies,File,File Max,3568.23,7,0.05,-133.25
ORD00222,2023-12-11,2023-12-14,Whitney Wilson,Home Office,India,Ahmedabad,Maharashtra,West,Office Supplies,File,File Pro,4896.05,5,0.09,99.41
ORD00223,2023-09-29,2023-10-01,Leslie Singleton,Home Office,India,Delhi,Karnataka,South,Furniture,Table,Table Max,773.91,6,0.25,187.8
ORD00224,2025-02-07,2025-02-11,Tara Freeman,Home Office,India,Mumbai,Karnataka,West,Office Supplies,Stapler,Stapler Max,423.81,2,0.12,100.62
ORD00225,2023-07-10,2023-07-16,Richard Sanchez,Corporate,India,Surat,Karnataka,South,Office Supplies,Pen,Pen Lite,4862.14,6,0.26,1254.7
ORD00226,2024-08-03,2024-08-06,Alicia Suarez,Corporate,India,Ahmedabad,Gujarat,North,Furniture,Sofa,Sofa Lite,2759.19,3,0.17,326.69
ORD00227,2023-11-20,2023-11-24,Jimmy Hardy,Consumer,India,Mumbai,Maharashtra,East,Technology,Laptop,Laptop Pro,2309.76,7,0.06,484.74
ORD00228,2024-05-27,2024-05-28,Erik Wells,Home Office,India,Surat,Karnataka,North,Office Supplies,Paper,Paper Pro,1890.63,3,0.02,343.19
ORD00229,2025-09-03,2025-09-04,Stacy Morris,Consumer,India,Mumbai,Gujarat,West,Technology,Mouse,Mouse Plus,706.86,4,0.16,70.88
ORD00230,2024-04-13,2024-04-17,Jesse Mcdowell,Corporate,India,Surat,Karnataka,South,Furniture,Chair,Chair Plus,492.19,2,0.03,32.19
ORD00231,2023-01-18,2023-01-23,Amanda Bell,Home Office,India,Surat,Karnataka,West,Technology,Printer,Printer Plus,3267.6,8,0.11,-13.48
ORD00232,2023-10-14,2023-10-21,Andrea Lindsey,Consumer,India,Surat,Delhi,North,Technology,Laptop,Laptop Plus,659.63,7,0.11,61.49
ORD00233,2024-08-06,2024-08-13,Kristen Andrews,Corporate,India,Surat,Maharashtra,West,Office Supplies,File,File Max,4709.33,1,0.25,924.36
ORD00234,2024-05-05,2024-05-09,Tyler Gonzales,Home Office,India,Ahmedabad,Delhi,East,Office Supplies,Pen,Pen Plus,1960.13,4,0.15,327.87
ORD00235,2025-05-11,2025-05-14,Denise Campos,Consumer,India,Ahmedabad,Gujarat,North,Furniture,Bookshelf,Bookshelf Max,2754.46,3,0.23,907.61
ORD00236,2023-05-04,2023-05-11,Andrew Simpson,Corporate,India,Delhi,Karnataka,North,Technology,Laptop,Laptop Plus,2019.98,5,0.19,253.45
ORD00237,2024-09-26,2024-09-27,Cynthia Bradley,Corporate,India,Delhi,Gujarat,East,Furniture,Chair,Chair Lite,2580.96,4,0.29,-77.64
ORD00238,2023-04-29,2023-05-01,Kevin Kim,Consumer,India,Mumbai,Maharashtra,North,Office Supplies,Notebook,Notebook Pro,476.75,7,0.03,83.69
ORD00239,2023-01-24,2023-01-26,Nancy Johnson,Home Office,India,Mumbai,Maharashtra,East,Office Supplies,Notebook,Notebook Plus,2507.24,6,0.16,632.69
ORD00240,2023-08-30,2023-09-06,Jeffrey Boyd,Consumer,India,Mumbai,Gujarat,West,Office Supplies,Paper,Paper Lite,4504.49,6,0.24,100.86
ORD00241,2023-04-24,2023-04-28,Andrew Hutchinson,Consumer,India,Bangalore,Gujarat,South,Office Supplies,Paper,Paper Pro,4303.83,3,0.11,63.71
ORD00242,2024-05-15,2024-05-16,Cynthia Avila,Consumer,India,Bangalore,Karnataka,South,Technology,Laptop,Laptop Max,2385.23,7,0.28,-46.43
ORD00243,2024-10-17,2024-10-20,Kristin Gregory,Consumer,India,Surat,Maharashtra,North,Technology,Monitor,Monitor Lite,4138.69,10,0.11,521.14
ORD00244,2024-08-01,2024-08-08,Emily Gonzalez,Corporate,India,Surat,Delhi,East,Technology,Monitor,Monitor Plus,4231.99,6,0.03,446.63
ORD00245,2025-10-07,2025-10-14,Richard Meyer,Consumer,India,Delhi,Gujarat,South,Furniture,Sofa,Sofa Max,3890.64,9,0.23,40.1
ORD00246,2024-11-17,2024-11-18,Michael Payne,Consumer,India,Surat,Maharashtra,West,Office Supplies,Pen,Pen Lite,3806.7,7,0.25,865.06
ORD00247,2024-07-27,2024-07-28,Jade Conley,Home Office,India,Mumbai,Karnataka,North,Technology,Mouse,Mouse Pro,267.31,4,0.27,35.79
ORD00248,2025-03-18,2025-03-19,Cassandra Price,Consumer,India,Mumbai,Delhi,East,Office Supplies,Notebook,Notebook Lite,2979.88,1,0.13,994.98
ORD00249,2024-10-13,2024-10-17,Jonathan Davis,Home Office,India,Ahmedabad,Maharashtra,North,Office Supplies,Paper,Paper Plus,1396.18,2,0.28,-54.1
ORD00250,2024-10-05,2024-10-09,Michael Brown,Corporate,India,Delhi,Delhi,North,Furniture,Desk,Desk Pro,647.65,6,0.29,-4.25
ORD00251,2023-03-24,2023-03-26,Nicolas Parker,Corporate,India,Delhi,Gujarat,East,Technology,Keyboard,Keyboard Max,4187.83,6,0.04,921.41
ORD00252,2025-04-08,2025-04-15,David Tapia,Consumer,India,Ahmedabad,Gujarat,North,Technology,Laptop,Laptop Plus,2288.4,9,0.07,246.96
ORD00253,2025-03-31,2025-04-03,Jennifer Foster,Consumer,India,Ahmedabad,Gujarat,South,Technology,Mouse,Mouse Lite,3447.11,2,0.17,56.77
ORD00254,2024-11-10,2024-11-11,Ellen Baldwin,Corporate,India,Delhi,Karnataka,North,Technology,Laptop,Laptop Lite,261.35,8,0.02,82.55
ORD00255,2023-12-20,2023-12-23,Amanda Mitchell,Consumer,India,Ahmedabad,Maharashtra,East,Office Supplies,Stapler,Stapler Lite,1112.84,3,0.08,112.07
ORD00256,2025-09-08,2025-09-09,Bonnie Richmond,Home Office,India,Surat,Gujarat,West,Furniture,Bookshelf,Bookshelf Max,484.22,7,0.04,-4.96
ORD00257,2025-09-19,2025-09-22,Maria Thomas,Consumer,India,Mumbai,Maharashtra,North,Furniture,Bookshelf,Bookshelf Max,4567.75,9,0.1,99.1
ORD00258,2025-12-20,2025-12-23,Haley Jennings,Home Office,India,Surat,Delhi,North,Technology,Monitor,Monitor Plus,3845.87,4,0.29,-211.29
ORD00259,2024-12-27,2025-01-03,Elizabeth Dunlap,Home Office,India,Mumbai,Gujarat,East,Office Supplies,Stapler,Stapler Plus,4958.13,3,0.05,826.19
ORD00260,2025-10-05,2025-10-10,Ashley English,Home Office,India,Surat,Gujarat,West,Office Supplies,Notebook,Notebook Pro,1579.81,8,0.01,-118.05
ORD00261,2024-02-17,2024-02-24,Jessica Allen,Corporate,India,Ahmedabad,Gujarat,South,Furniture,Bookshelf,Bookshelf Plus,695.92,3,0.28,194.81
ORD00262,2025-01-17,2025-01-18,James Beck,Corporate,India,Surat,Maharashtra,West,Technology,Printer,Printer Lite,1899.27,7,0.18,97.72
ORD00263,2023-12-23,2023-12-29,Holly Meadows,Home Office,India,Surat,Karnataka,East,Office Supplies,Paper,Paper Max,4845.28,10,0.24,2.21
ORD00264,2023-01-04,2023-01-10,Bradley Sherman,Home Office,India,Ahmedabad,Maharashtra,East,Technology,Mouse,Mouse Plus,4746.06,7,0.26,1171.68
ORD00265,2023-08-02,2023-08-06,Douglas Hodge,Consumer,India,Ahmedabad,Delhi,West,Office Supplies,File,File Pro,746.18,2,0.07,255.25
ORD00266,2024-05-26,2024-06-01,April Donovan,Consumer,India,Delhi,Karnataka,West,Furniture,Table,Table Plus,385.58,5,0.24,86.44
ORD00267,2025-02-14,2025-02-17,Dr. Kathleen Elliott,Home Office,India,Surat,Maharashtra,West,Furniture,Desk,Desk Pro,2752.82,2,0.25,701.77
ORD00268,2023-02-11,2023-02-14,Robert Davis,Corporate,India,Surat,Gujarat,North,Technology,Keyboard,Keyboard Max,1342.58,2,0.02,-31.49
ORD00269,2025-09-15,2025-09-21,Stanley Santiago,Consumer,India,Ahmedabad,Delhi,South,Office Supplies,File,File Plus,203.42,3,0.18,19.4
ORD00270,2024-06-27,2024-07-03,Sharon Rush,Home Office,India,Delhi,Maharashtra,North,Furniture,Bookshelf,Bookshelf Max,1443.54,4,0.03,110.87
ORD00271,2023-06-29,2023-07-02,Sonya Delgado,Consumer,India,Surat,Delhi,North,Technology,Monitor,Monitor Lite,4128.29,10,0.14,-232.65
ORD00272,2025-03-25,2025-03-29,Shawn Reid,Consumer,India,Mumbai,Karnataka,East,Technology,Keyboard,Keyboard Plus,2471.03,5,0.03,357.95
ORD00273,2024-06-23,2024-06-27,Kathryn Williamson,Consumer,India,Ahmedabad,Gujarat,East,Furniture,Chair,Chair Lite,2352.04,4,0.25,362.0
ORD00274,2023-05-05,2023-05-12,Blake Compton,Corporate,India,Bangalore,Maharashtra,West,Office Supplies,Notebook,Notebook Max,1966.18,9,0.13,277.19
ORD00275,2023-03-13,2023-03-18,Curtis Walker,Home Office,India,Surat,Gujarat,West,Technology,Monitor,Monitor Plus,2877.54,9,0.24,589.58
ORD00276,2024-01-30,2024-02-01,Mark Guerrero,Home Office,India,Surat,Delhi,East,Technology,Mouse,Mouse Pro,261.25,2,0.3,25.06
ORD00277,2025-03-24,2025-03-29,Mary Frost,Consumer,India,Bangalore,Karnataka,North,Technology,Monitor,Monitor Lite,1664.33,5,0.16,520.47
ORD00278,2023-07-25,2023-07-26,Misty Lawson,Corporate,India,Delhi,Delhi,West,Technology,Mouse,Mouse Lite,2835.28,2,0.24,823.26
ORD00279,2025-08-26,2025-08-27,Anthony Brown,Home Office,India,Delhi,Gujarat,West,Office Supplies,File,File Max,902.39,7,0.04,156.92
ORD00280,2023-04-11,2023-04-17,Heather Blackwell,Corporate,India,Mumbai,Delhi,West,Office Supplies,Notebook,Notebook Pro,2402.33,5,0.27,-218.36
ORD00281,2024-09-07,2024-09-13,Patricia Bradshaw,Home Office,India,Ahmedabad,Maharashtra,West,Technology,Mouse,Mouse Plus,2243.4,6,0.08,196.4
ORD00282,2025-11-23,2025-11-30,David Kennedy,Corporate,India,Bangalore,Karnataka,South,Furniture,Desk,Desk Pro,1900.86,1,0.15,-54.1
ORD00283,2024-02-16,2024-02-23,Julia Anderson,Home Office,India,Surat,Delhi,East,Technology,Mouse,Mouse Lite,335.26,1,0.14,104.97
ORD00284,2023-09-11,2023-09-17,Mary Campbell,Corporate,India,Bangalore,Delhi,East,Office Supplies,Stapler,Stapler Plus,201.29,6,0.15,20.28
ORD00285,2024-08-06,2024-08-07,Robert Randall,Consumer,India,Surat,Maharashtra,South,Furniture,Chair,Chair Max,1963.5,3,0.26,492.69
ORD00286,2025-11-17,2025-11-18,Kimberly Thomas,Consumer,India,Bangalore,Gujarat,South,Office Supplies,Stapler,Stapler Max,4329.92,1,0.14,-175.18
ORD00287,2024-07-17,2024-07-21,Michael Medina,Corporate,India,Bangalore,Karnataka,North,Office Supplies,Paper,Paper Pro,4482.64,6,0.14,-8.1
ORD00288,2024-08-01,2024-08-04,Sarah Leon,Home Office,India,Mumbai,Delhi,East,Office Supplies,Paper,Paper Max,3437.85,8,0.02,1185.24
ORD00289,2025-11-25,2025-12-02,David Caldwell,Home Office,India,Delhi,Delhi,South,Technology,Mouse,Mouse Pro,1239.5,1,0.24,323.59
ORD00290,2024-08-28,2024-08-31,Michael Flynn,Home Office,India,Bangalore,Maharashtra,East,Office Supplies,Stapler,Stapler Plus,4539.21,7,0.12,-381.78
ORD00291,2025-09-01,2025-09-07,Richard Peterson,Home Office,India,Surat,Delhi,North,Office Supplies,File,File Lite,1824.56,5,0.25,507.75
ORD00292,2024-01-10,2024-01-16,Teresa Silva PhD,Corporate,India,Delhi,Delhi,East,Technology,Keyboard,Keyboard Max,4502.98,2,0.07,2.24
ORD00293,2025-08-07,2025-08-14,Dr. Anthony Wilson DDS,Home Office,India,Ahmedabad,Karnataka,South,Office Supplies,Paper,Paper Pro,633.02,1,0.26,102.93
ORD00294,2025-12-21,2025-12-24,Benjamin Bryan,Corporate,India,Bangalore,Karnataka,South,Office Supplies,Stapler,Stapler Max,2094.88,3,0.04,-20.67
ORD00295,2023-06-15,2023-06-19,Tony Duran,Corporate,India,Mumbai,Maharashtra,South,Office Supplies,Notebook,Notebook Plus,1696.52,3,0.09,-125.36
ORD00296,2023-09-23,2023-09-28,Lance Hartman,Corporate,India,Ahmedabad,Gujarat,South,Furniture,Chair,Chair Max,2196.87,7,0.12,734.63
ORD00297,2025-12-23,2025-12-25,Seth Lewis,Home Office,India,Mumbai,Delhi,South,Technology,Keyboard,Keyboard Pro,138.68,1,0.19,1.66
ORD00298,2024-09-18,2024-09-20,Maria Diaz,Home Office,India,Bangalore,Delhi,West,Furniture,Bookshelf,Bookshelf Plus,373.17,1,0.09,11.52
ORD00299,2025-01-05,2025-01-12,William Williams,Consumer,India,Surat,Gujarat,South,Furniture,Desk,Desk Pro,982.71,7,0.01,0.93
ORD00300,2025-02-07,2025-02-13,Dr. Brandon Armstrong,Consumer,India,Ahmedabad,Gujarat,North,Furniture,Chair,Chair Pro,1316.16,9,0.19,220.15
ORD00301,2025-02-17,2025-02-18,Michael Reeves,Home Office,India,Ahmedabad,Delhi,West,Furniture,Desk,Desk Pro,2759.05,8,0.21,-20.77
ORD00302,2024-07-06,2024-07-11,Kenneth James,Home Office,India,Bangalore,Gujarat,East,Office Supplies,File,File Pro,3047.89,3,0.13,927.72
ORD00303,2024-02-11,2024-02-16,Alexandra Swanson,Corporate,India,Delhi,Delhi,South,Technology,Monitor,Monitor Pro,1038.76,5,0.25,351.0
ORD00304,2024-03-01,2024-03-07,Carl Smith,Consumer,India,Ahmedabad,Karnataka,South,Office Supplies,Stapler,Stapler Pro,4668.97,6,0.07,-440.11
ORD00305,2023-07-27,2023-07-30,Jonathan Burton,Corporate,India,Ahmedabad,Gujarat,South,Office Supplies,Pen,Pen Pro,3239.47,8,0.3,107.58
ORD00306,2024-10-02,2024-10-06,Kimberly Gardner,Consumer,India,Surat,Maharashtra,East,Furniture,Sofa,Sofa Max,3705.77,2,0.26,1114.07
ORD00307,2024-07-03,2024-07-09,Connie Anderson,Corporate,India,Mumbai,Karnataka,West,Furniture,Bookshelf,Bookshelf Lite,510.11,6,0.05,40.99
ORD00308,2023-08-20,2023-08-22,Jason Owen,Consumer,India,Delhi,Karnataka,West,Office Supplies,Notebook,Notebook Plus,3496.04,1,0.29,978.74
ORD00309,2025-01-04,2025-01-09,Andrew Williams,Corporate,India,Delhi,Gujarat,North,Office Supplies,Stapler,Stapler Max,192.64,3,0.14,23.05
ORD00310,2023-01-26,2023-02-01,Ryan Garcia,Home Office,India,Surat,Delhi,North,Office Supplies,Paper,Paper Lite,4348.24,9,0.23,693.51
ORD00311,2025-09-13,2025-09-16,Beth Rogers,Home Office,India,Ahmedabad,Gujarat,South,Office Supplies,Notebook,Notebook Lite,3335.37,7,0.04,906.88
ORD00312,2023-06-03,2023-06-10,Michael Johnson,Home Office,India,Surat,Karnataka,West,Furniture,Table,Table Plus,2483.66,4,0.1,62.52
ORD00313,2025-06-28,2025-07-05,Katherine Dixon,Consumer,India,Delhi,Gujarat,North,Technology,Monitor,Monitor Lite,2886.52,2,0.26,292.06
ORD00314,2023-01-01,2023-01-08,Michael Parrish,Home Office,India,Bangalore,Maharashtra,West,Furniture,Chair,Chair Max,499.93,10,0.29,93.43
ORD00315,2024-04-01,2024-04-08,Angela Terry,Home Office,India,Mumbai,Karnataka,North,Furniture,Chair,Chair Pro,2299.58,9,0.23,390.88
ORD00316,2023-01-05,2023-01-08,Jeremy Anderson,Consumer,India,Ahmedabad,Maharashtra,West,Office Supplies,Notebook,Notebook Plus,1807.94,5,0.16,123.39
ORD00317,2023-08-08,2023-08-11,Robert Mcdonald,Consumer,India,Delhi,Maharashtra,East,Office Supplies,Stapler,Stapler Pro,3073.72,4,0.04,871.36
ORD00318,2023-09-10,2023-09-17,Karen Mack,Consumer,India,Delhi,Gujarat,North,Furniture,Chair,Chair Lite,4464.18,8,0.2,1474.45
ORD00319,2025-11-07,2025-11-14,Christopher Torres,Consumer,India,Ahmedabad,Karnataka,East,Office Supplies,Stapler,Stapler Lite,4609.75,3,0.21,-100.76
ORD00320,2024-05-23,2024-05-26,Michael Collins,Consumer,India,Surat,Karnataka,East,Furniture,Bookshelf,Bookshelf Max,2019.46,6,0.29,209.58
ORD00321,2024-03-21,2024-03-23,Kayla Fields,Consumer,India,Surat,Delhi,North,Office Supplies,File,File Max,1088.08,5,0.21,342.24
ORD00322,2025-05-04,2025-05-10,Matthew Orr,Consumer,India,Bangalore,Gujarat,North,Office Supplies,Stapler,Stapler Lite,3751.95,9,0.09,1055.37
ORD00323,2023-04-26,2023-04-28,Michael Gould MD,Consumer,India,Ahmedabad,Delhi,South,Technology,Laptop,Laptop Pro,1371.54,3,0.3,284.63
ORD00324,2023-07-29,2023-08-03,Michelle Martinez,Home Office,India,Delhi,Maharashtra,East,Furniture,Desk,Desk Pro,4346.78,9,0.26,1017.52
ORD00325,2025-05-03,2025-05-10,Derrick Smith,Home Office,India,Mumbai,Maharashtra,West,Furniture,Desk,Desk Plus,4880.32,6,0.29,-369.87
ORD00326,2024-02-07,2024-02-14,Kaitlyn Parker,Home Office,India,Ahmedabad,Maharashtra,South,Office Supplies,Paper,Paper Pro,3638.33,4,0.09,-73.34
ORD00327,2025-05-27,2025-05-30,John Russell,Consumer,India,Mumbai,Karnataka,South,Furniture,Chair,Chair Pro,2805.16,3,0.05,787.43
ORD00328,2023-04-15,2023-04-22,Nicholas Sanders,Home Office,India,Bangalore,Delhi,North,Technology,Keyboard,Keyboard Max,4665.29,10,0.25,165.71
ORD00329,2024-01-12,2024-01-17,Adam Kim,Corporate,India,Ahmedabad,Delhi,South,Office Supplies,Notebook,Notebook Plus,387.47,9,0.05,55.95
ORD00330,2024-11-09,2024-11-12,Joseph Ray,Home Office,India,Ahmedabad,Gujarat,East,Office Supplies,Paper,Paper Lite,1503.19,10,0.16,523.84
